,group,names,scores,logfoldchanges,pvals,pvals_adj,cell_type,abs_logfoldchanges
17436,Ruxolitinib phosphate,S100A4,-0.22713648,-0.07235804,0.8203176212620747,0.8978749236359437,CD4 Effector Memory,0.07235804
17437,Ruxolitinib phosphate,GATA3,-0.2293642,-0.15703794,0.8185858580902664,0.8967946980351964,CD4 Effector Memory,0.15703794
17438,Ruxolitinib phosphate,FAIM,-0.23205742,-0.108131565,0.8164934159362021,0.8953170061814092,CD4 Effector Memory,0.108131565
17439,Ruxolitinib phosphate,ICOS,-0.23435165,-0.13442579,0.8147119958109107,0.8941779789939257,CD4 Effector Memory,0.13442579
17440,Ruxolitinib phosphate,TESK1,-0.23483376,-0.0921713,0.8143377608641733,0.8941779789939257,CD4 Effector Memory,0.0921713
17441,Ruxolitinib phosphate,REEP5,-0.23918946,-0.32151434,0.8109586721104102,0.8916842385579304,CD4 Effector Memory,0.32151434
17442,Ruxolitinib phosphate,ATG3,-0.2526805,-0.16283463,0.8005151193935405,0.8834282344178027,CD4 Effector Memory,0.16283463
17443,Ruxolitinib phosphate,DUSP3,-0.26821637,-0.16610211,0.7885327646965226,0.8726042726972547,CD4 Effector Memory,0.16610211
17444,Ruxolitinib phosphate,RBX1,-0.27120054,-0.28833482,0.7862367999922167,0.8708639440576164,CD4 Effector Memory,0.28833482
17445,Ruxolitinib phosphate,PCCB,-0.27648723,-0.10121386,0.7821738689761959,0.8671614532664271,CD4 Effector Memory,0.10121386
17446,Ruxolitinib phosphate,ZNF586,-0.27657035,-0.1290983,0.7821100335264835,0.8671614532664271,CD4 Effector Memory,0.1290983
17447,Ruxolitinib phosphate,DOCK9,-0.28308728,-0.18275306,0.777109934613677,0.8631368646447113,CD4 Effector Memory,0.18275306
17448,Ruxolitinib phosphate,EPB41L2,-0.3034111,-0.20206864,0.76157658167028,0.8493392602321076,CD4 Effector Memory,0.20206864
17449,Ruxolitinib phosphate,FASTKD5,-0.30504864,-0.123450495,0.7603290984405009,0.8491987333231568,CD4 Effector Memory,0.123450495
17450,Ruxolitinib phosphate,TCTN1,-0.30764213,-0.45885432,0.7583546648377126,0.8477799595771643,CD4 Effector Memory,0.45885432
17451,Ruxolitinib phosphate,CDK2,-0.30913004,-0.10969874,0.7572226069427204,0.8473011326756834,CD4 Effector Memory,0.10969874
17452,Ruxolitinib phosphate,TNF,-0.30997792,-0.12142853,0.7565777563689673,0.8473011326756834,CD4 Effector Memory,0.12142853
17453,Ruxolitinib phosphate,ZNF589,-0.31350237,-0.10351712,0.7538990220360102,0.8451530936046148,CD4 Effector Memory,0.10351712
17454,Ruxolitinib phosphate,CBR3,-0.31377667,-0.2180491,0.7536906593277953,0.8451530936046148,CD4 Effector Memory,0.2180491
17455,Ruxolitinib phosphate,IRAK1,-0.31583816,-0.17687093,0.7521253567899804,0.8447378074394929,CD4 Effector Memory,0.17687093
17456,Ruxolitinib phosphate,ACVR2A,-0.32475737,-0.111722045,0.745364714974173,0.8381385439510844,CD4 Effector Memory,0.111722045
17457,Ruxolitinib phosphate,MICALL1,-0.32789114,-0.2089536,0.7429939718731497,0.8368238934848198,CD4 Effector Memory,0.2089536
17458,Ruxolitinib phosphate,MAPKAPK3,-0.32855612,-0.10586531,0.7424912088626314,0.8368238934848198,CD4 Effector Memory,0.10586531
17459,Ruxolitinib phosphate,SLC25A37,-0.329537,-0.10817314,0.7417498339632516,0.8368238934848198,CD4 Effector Memory,0.10817314
17460,Ruxolitinib phosphate,ELAC2,-0.33929577,-0.16029817,0.7343869352171466,0.8294576641664583,CD4 Effector Memory,0.16029817
17461,Ruxolitinib phosphate,SLC25A14,-0.3461036,-0.24489322,0.7292648417889052,0.8252207420242874,CD4 Effector Memory,0.24489322
17462,Ruxolitinib phosphate,SLC25A13,-0.34672704,-0.3698076,0.7287963849489887,0.8252207420242874,CD4 Effector Memory,0.3698076
17463,Ruxolitinib phosphate,KLRK1,-0.34834796,-0.09606568,0.7275788714184036,0.8248634286137081,CD4 Effector Memory,0.09606568
17464,Ruxolitinib phosphate,TFE3,-0.35242105,-0.21820581,0.7245225179751034,0.8221725840169881,CD4 Effector Memory,0.21820581
17465,Ruxolitinib phosphate,RALB,-0.35256237,-0.12585418,0.7244165596551075,0.8221725840169881,CD4 Effector Memory,0.12585418
17466,Ruxolitinib phosphate,BLCAP,-0.35952815,-0.15681612,0.7192000182826187,0.8176740528916647,CD4 Effector Memory,0.15681612
17467,Ruxolitinib phosphate,QPCT,-0.3663776,-0.3617035,0.7140833483242113,0.8133929530580419,CD4 Effector Memory,0.3617035
17468,Ruxolitinib phosphate,CCR4,-0.3715562,-0.35817453,0.7102233001738989,0.8105297188714448,CD4 Effector Memory,0.35817453
17469,Ruxolitinib phosphate,RAD9A,-0.37560436,-0.112952136,0.7072110576928979,0.808542736978493,CD4 Effector Memory,0.112952136
17470,Ruxolitinib phosphate,PRKCE,-0.38745785,-0.10107179,0.6984172922391786,0.8008518284342582,CD4 Effector Memory,0.10107179
17471,Ruxolitinib phosphate,AKR7A2,-0.39036718,-0.18061627,0.6962650530721188,0.7991450180160449,CD4 Effector Memory,0.18061627
17472,Ruxolitinib phosphate,CLIC4,-0.40000126,-0.30139086,0.6891555902785819,0.7917398193658517,CD4 Effector Memory,0.30139086
17473,Ruxolitinib phosphate,BPHL,-0.40380833,-0.68839145,0.6863536634541181,0.7900284998076083,CD4 Effector Memory,0.68839145
17474,Ruxolitinib phosphate,DUSP11,-0.40689224,-0.25200495,0.6840871342185206,0.7881731192335873,CD4 Effector Memory,0.25200495
17475,Ruxolitinib phosphate,PIK3CB,-0.4080061,-0.107562125,0.6832691933799777,0.7879847785723114,CD4 Effector Memory,0.107562125
17476,Ruxolitinib phosphate,CAT,-0.41212904,-0.11657386,0.680244831818601,0.7852490676026803,CD4 Effector Memory,0.11657386
17477,Ruxolitinib phosphate,CTSH,-0.4128356,-0.18440709,0.6797270582253562,0.7852490676026803,CD4 Effector Memory,0.18440709
17478,Ruxolitinib phosphate,PLEKHJ1,-0.41643488,-0.2577707,0.6770918071169683,0.7838639767007979,CD4 Effector Memory,0.2577707
17479,Ruxolitinib phosphate,GAA,-0.4164432,-0.46864924,0.677085725644006,0.7838639767007979,CD4 Effector Memory,0.46864924
17480,Ruxolitinib phosphate,ATF2,-0.4507485,-0.26672342,0.6521708279959874,0.7579282595629042,CD4 Effector Memory,0.26672342
17481,Ruxolitinib phosphate,RAB4A,-0.45163792,-0.18315542,0.6515298476336437,0.7579149145419392,CD4 Effector Memory,0.18315542
17482,Ruxolitinib phosphate,TCTA,-0.45518732,-0.23109238,0.6489744841354369,0.7556724167302379,CD4 Effector Memory,0.23109238
17483,Ruxolitinib phosphate,MAP2K2,-0.4591357,-0.3333288,0.6461367146430925,0.7530964224881737,CD4 Effector Memory,0.3333288
17484,Ruxolitinib phosphate,NRIP1,-0.46124706,-0.18436736,0.644621361585463,0.7520582551830403,CD4 Effector Memory,0.18436736
17485,Ruxolitinib phosphate,CCNE2,-0.4652204,-0.23909077,0.6417736382037112,0.7494621342359538,CD4 Effector Memory,0.23909077
17486,Ruxolitinib phosphate,CERK,-0.46613476,-0.2787878,0.6411190474710806,0.7494245952962924,CD4 Effector Memory,0.2787878
17487,Ruxolitinib phosphate,ITGB1,-0.47558597,-0.2694269,0.634369379953793,0.7422553289255265,CD4 Effector Memory,0.2694269
17488,Ruxolitinib phosphate,ABHD6,-0.48561904,-0.24739967,0.6272372993344766,0.7360562460026412,CD4 Effector Memory,0.24739967
17489,Ruxolitinib phosphate,KLRF1,-0.48650014,-0.5235053,0.6266126004345074,0.736040556998192,CD4 Effector Memory,0.5235053
17490,Ruxolitinib phosphate,IGF1R,-0.48731476,-0.18976341,0.6260352867943717,0.736040556998192,CD4 Effector Memory,0.18976341
17491,Ruxolitinib phosphate,CTRC,-0.4938317,-0.35729358,0.6214250509303046,0.7320897860274822,CD4 Effector Memory,0.35729358
17492,Ruxolitinib phosphate,SLC27A3,-0.50975823,-0.3263242,0.6102208326348777,0.7224246632176919,CD4 Effector Memory,0.3263242
17493,Ruxolitinib phosphate,ACLY,-0.5138064,-0.20491543,0.6073873532218963,0.7197779264558692,CD4 Effector Memory,0.20491543
17494,Ruxolitinib phosphate,C2CD2L,-0.51848626,-0.19219068,0.6041190275603774,0.717316872961237,CD4 Effector Memory,0.19219068
17495,Ruxolitinib phosphate,CSNK1E,-0.52134573,-0.1339851,0.6021259350374002,0.7156560965301381,CD4 Effector Memory,0.1339851
17496,Ruxolitinib phosphate,CLEC4A,-0.5251196,-0.46557942,0.5995000632693184,0.7146515605705538,CD4 Effector Memory,0.46557942
17497,Ruxolitinib phosphate,MAP3K1,-0.52777123,-0.21213137,0.5976581204527769,0.7131619197474166,CD4 Effector Memory,0.21213137
17498,Ruxolitinib phosphate,HSPA1A,-0.5295917,-0.4285881,0.5963950798621975,0.7123607898354025,CD4 Effector Memory,0.4285881
17499,Ruxolitinib phosphate,ARFIP2,-0.53334886,-0.14798202,0.5937921079728482,0.709956005957606,CD4 Effector Memory,0.14798202
17500,Ruxolitinib phosphate,PAFAH1B3,-0.5341884,-0.2528033,0.5932111817988028,0.709956005957606,CD4 Effector Memory,0.2528033
17501,Ruxolitinib phosphate,CRELD2,-0.53747183,-0.20674174,0.5909417468592104,0.7079540927547158,CD4 Effector Memory,0.20674174
17502,Ruxolitinib phosphate,PIK3R3,-0.5467152,-0.48030758,0.5845744013865198,0.7010234853280576,CD4 Effector Memory,0.48030758
17503,Ruxolitinib phosphate,RIPOR2,-0.5505639,-0.34901628,0.5819326916330474,0.699248463798592,CD4 Effector Memory,0.34901628
17504,Ruxolitinib phosphate,NINJ2,-0.5529246,-0.58466494,0.5803150559572767,0.6980013260465147,CD4 Effector Memory,0.58466494
17505,Ruxolitinib phosphate,KIF11,-0.5538888,-0.5724301,0.5796549381307499,0.6979045455094228,CD4 Effector Memory,0.5724301
17506,Ruxolitinib phosphate,HS2ST1,-0.55472004,-0.13594416,0.5790861539151426,0.6979045455094228,CD4 Effector Memory,0.13594416
17507,Ruxolitinib phosphate,RPIA,-0.5597158,-0.15578751,0.5756732937729863,0.6951962344058932,CD4 Effector Memory,0.15578751
17508,Ruxolitinib phosphate,DNAJC15,-0.56081307,-0.15628508,0.5749249881827487,0.6949896443494272,CD4 Effector Memory,0.15628508
17509,Ruxolitinib phosphate,CKS1B,-0.56127024,-0.14914393,0.5746133300110565,0.6949896443494272,CD4 Effector Memory,0.14914393
17510,Ruxolitinib phosphate,ABHD4,-0.5643791,-0.18881187,0.5724961773220767,0.6934460739394168,CD4 Effector Memory,0.18881187
17511,Ruxolitinib phosphate,AKAP8,-0.5731071,-0.18013379,0.5665721806507484,0.6883480378440979,CD4 Effector Memory,0.18013379
17512,Ruxolitinib phosphate,PPOX,-0.57816935,-0.66002136,0.5631497868167932,0.6848811548761808,CD4 Effector Memory,0.66002136
17513,Ruxolitinib phosphate,TLK2,-0.58057994,-0.16648355,0.5615235873842417,0.6840510706277335,CD4 Effector Memory,0.16648355
17514,Ruxolitinib phosphate,PAICS,-0.583348,-0.746004,0.5596590674030196,0.6840510706277335,CD4 Effector Memory,0.746004
17515,Ruxolitinib phosphate,CTNND1,-0.59511834,-0.2762803,0.5517643643727872,0.675813117705835,CD4 Effector Memory,0.2762803
17516,Ruxolitinib phosphate,MAPKAPK5,-0.5954259,-0.15922996,0.5515588119451451,0.675813117705835,CD4 Effector Memory,0.15922996
17517,Ruxolitinib phosphate,RFC5,-0.5955755,-0.27209246,0.5514588270755119,0.675813117705835,CD4 Effector Memory,0.27209246
17518,Ruxolitinib phosphate,ANO10,-0.59570855,-0.35434318,0.5513699591153329,0.675813117705835,CD4 Effector Memory,0.35434318
17519,Ruxolitinib phosphate,NOD1,-0.60094535,-0.23308408,0.5478763898983868,0.6744817724311428,CD4 Effector Memory,0.23308408
17520,Ruxolitinib phosphate,S100A13,-0.60476905,-0.67563677,0.5453324600010544,0.6720371359685461,CD4 Effector Memory,0.67563677
17521,Ruxolitinib phosphate,STX4,-0.6068222,-0.23548302,0.543968903393633,0.6720371359685461,CD4 Effector Memory,0.23548302
17522,Ruxolitinib phosphate,ITGAM,-0.61241645,-0.15661962,0.5402622514485943,0.669213735333444,CD4 Effector Memory,0.15661962
17523,Ruxolitinib phosphate,CAPN1,-0.6160739,-0.19633615,0.5378457321728662,0.6669065515305159,CD4 Effector Memory,0.19633615
17524,Ruxolitinib phosphate,CD27,-0.6164231,-0.46548483,0.5376153484715237,0.6669065515305159,CD4 Effector Memory,0.46548483
17525,Ruxolitinib phosphate,MTERF3,-0.6177863,-0.178653,0.5367162298576118,0.6668796086156498,CD4 Effector Memory,0.178653
17526,Ruxolitinib phosphate,UGDH,-0.61876714,-0.17777275,0.53606977121718,0.666764467505666,CD4 Effector Memory,0.17777275
17527,Ruxolitinib phosphate,LEF1,-0.6277196,-0.14622174,0.5301876416223565,0.6608135823119227,CD4 Effector Memory,0.14622174
17528,Ruxolitinib phosphate,CD68,-0.6346106,-0.35147887,0.5256824218927741,0.6558773429625908,CD4 Effector Memory,0.35147887
17529,Ruxolitinib phosphate,MSRA,-0.6379605,-0.30925384,0.5234994023498556,0.6538312037647573,CD4 Effector Memory,0.30925384
17530,Ruxolitinib phosphate,IKBKE,-0.6392323,-0.14809316,0.5226718330274576,0.6538312037647573,CD4 Effector Memory,0.14809316
17531,Ruxolitinib phosphate,PRCP,-0.6444774,-0.16962019,0.5192659005630036,0.6505683083016195,CD4 Effector Memory,0.16962019
17532,Ruxolitinib phosphate,MSH5,-0.6494067,-0.78375435,0.516075555131035,0.6473323384010693,CD4 Effector Memory,0.78375435
17533,Ruxolitinib phosphate,NFATC3,-0.6571372,-0.29676795,0.5110926980618817,0.6423336205287115,CD4 Effector Memory,0.29676795
17534,Ruxolitinib phosphate,RBM34,-0.65998006,-0.4024606,0.5092666333838238,0.640707446806817,CD4 Effector Memory,0.4024606
17535,Ruxolitinib phosphate,TIMELESS,-0.6601463,-0.55156267,0.509159951832129,0.640707446806817,CD4 Effector Memory,0.55156267
17536,Ruxolitinib phosphate,ZNF318,-0.662906,-0.44700307,0.507390749559594,0.6403547824630514,CD4 Effector Memory,0.44700307
17537,Ruxolitinib phosphate,VGLL4,-0.66790175,-0.23633534,0.5041962975018837,0.6369909152069968,CD4 Effector Memory,0.23633534
17538,Ruxolitinib phosphate,KLRD1,-0.6703373,-0.16969787,0.5026427913919469,0.6356952949956975,CD4 Effector Memory,0.16969787
17539,Ruxolitinib phosphate,TIGIT,-0.67037886,-0.14598314,0.5026163030264751,0.6356952949956975,CD4 Effector Memory,0.14598314
17540,Ruxolitinib phosphate,ARHGEF12,-0.6736041,-0.2560753,0.5005630585371861,0.6343978131355495,CD4 Effector Memory,0.2560753
17541,Ruxolitinib phosphate,CD3E,-0.68222404,-0.25582126,0.4950972930364026,0.6287944523373721,CD4 Effector Memory,0.25582126
17542,Ruxolitinib phosphate,RPA3,-0.6911349,-0.17426778,0.48948074291705534,0.6229754909853432,CD4 Effector Memory,0.17426778
17543,Ruxolitinib phosphate,NIPSNAP1,-0.6946594,-0.88231754,0.48726877555623926,0.621487450001576,CD4 Effector Memory,0.88231754
17544,Ruxolitinib phosphate,PIK3C3,-0.705291,-0.20820601,0.48062917929919846,0.6175854128881909,CD4 Effector Memory,0.20820601
17545,Ruxolitinib phosphate,ECT2,-0.70686203,-0.6188055,0.4796522320826917,0.6169885549439752,CD4 Effector Memory,0.6188055
17546,Ruxolitinib phosphate,TSEN2,-0.7087822,-0.6348359,0.4784596581241817,0.6161991256350127,CD4 Effector Memory,0.6348359
17547,Ruxolitinib phosphate,SLC35B1,-0.70941395,-0.15851802,0.47806765062268164,0.6161991256350127,CD4 Effector Memory,0.15851802
17548,Ruxolitinib phosphate,PCBD1,-0.709921,-0.25200978,0.47775314008536773,0.6161991256350127,CD4 Effector Memory,0.25200978
17549,Ruxolitinib phosphate,EAPP,-0.71477544,-0.24518524,0.4747478235245085,0.6139595913249283,CD4 Effector Memory,0.24518524
17550,Ruxolitinib phosphate,AXIN1,-0.72321254,-0.33038566,0.46954933100918117,0.6078896715430689,CD4 Effector Memory,0.33038566
17551,Ruxolitinib phosphate,EPN2,-0.7233289,-0.59871477,0.4694778483606683,0.6078896715430689,CD4 Effector Memory,0.59871477
17552,Ruxolitinib phosphate,BLMH,-0.72368634,-0.16498275,0.4692583321346414,0.6078896715430689,CD4 Effector Memory,0.16498275
17553,Ruxolitinib phosphate,PSMB8,-0.7245508,-0.25350586,0.46872764390986565,0.6078896715430689,CD4 Effector Memory,0.25350586
17554,Ruxolitinib phosphate,SQOR,-0.7256065,-0.18047088,0.4680800426243025,0.6078896715430689,CD4 Effector Memory,0.18047088
17555,Ruxolitinib phosphate,UNG,-0.73120075,-0.27004153,0.4646565502426303,0.6067749311194435,CD4 Effector Memory,0.27004153
17556,Ruxolitinib phosphate,GARRE1,-0.7343262,-0.16968267,0.462749952833476,0.6055988513168533,CD4 Effector Memory,0.16968267
17557,Ruxolitinib phosphate,RRAGA,-0.7392056,-0.18901399,0.4597821711542295,0.6023696779866076,CD4 Effector Memory,0.18901399
17558,Ruxolitinib phosphate,SUV39H1,-0.74232274,-0.19158486,0.4578918202762632,0.6005465703841185,CD4 Effector Memory,0.19158486
17559,Ruxolitinib phosphate,POLR1G,-0.74328697,-0.9075036,0.45730795613864583,0.6004348737087564,CD4 Effector Memory,0.9075036
17560,Ruxolitinib phosphate,IPO13,-0.7469777,-0.26897627,0.45507703268441735,0.5981580211266796,CD4 Effector Memory,0.26897627
17561,Ruxolitinib phosphate,UTP14A,-0.75544804,-0.26469937,0.44998020795479077,0.5921051042377794,CD4 Effector Memory,0.26469937
17562,Ruxolitinib phosphate,CHMP6,-0.7556143,-0.1712671,0.449880496926776,0.5921051042377794,CD4 Effector Memory,0.1712671
17563,Ruxolitinib phosphate,ATF5,-0.7585735,-0.3136198,0.4481077373915018,0.5913133947576413,CD4 Effector Memory,0.3136198
17564,Ruxolitinib phosphate,CANT1,-0.7873261,-0.19478051,0.4310909961317655,0.5735177451299952,CD4 Effector Memory,0.19478051
17565,Ruxolitinib phosphate,TCEA2,-0.80323607,-0.7438532,0.42183831747735256,0.5624510899698034,CD4 Effector Memory,0.7438532
17566,Ruxolitinib phosphate,CDK7,-0.8111744,-0.27674636,0.41726553130893185,0.557589011871203,CD4 Effector Memory,0.27674636
17567,Ruxolitinib phosphate,UBE2T,-0.81349355,-0.33611163,0.4159351430084718,0.5564287913135556,CD4 Effector Memory,0.33611163
17568,Ruxolitinib phosphate,IL23A,-0.8162865,-0.5618127,0.41433628352033813,0.5552056689009065,CD4 Effector Memory,0.5618127
17569,Ruxolitinib phosphate,EDEM1,-0.8176913,-0.25314388,0.4135334712429758,0.5550661085580187,CD4 Effector Memory,0.25314388
17570,Ruxolitinib phosphate,MAST2,-0.82602036,-0.27488244,0.40879255115024293,0.5499287503741815,CD4 Effector Memory,0.27488244
17571,Ruxolitinib phosphate,ICAM1,-0.8321881,-0.53104407,0.4053027519126484,0.5458439746116652,CD4 Effector Memory,0.53104407
17572,Ruxolitinib phosphate,CDYL2,-0.83800685,-0.29126376,0.4020268658492311,0.5420384619064661,CD4 Effector Memory,0.29126376
17573,Ruxolitinib phosphate,PCM1,-0.8414482,-0.39988443,0.40009691009314663,0.5406472275557223,CD4 Effector Memory,0.39988443
17574,Ruxolitinib phosphate,PCK2,-0.84954447,-0.8092167,0.3955784063558313,0.5351420238791246,CD4 Effector Memory,0.8092167
17575,Ruxolitinib phosphate,MSH6,-0.8600098,-0.194668,0.38978365691816697,0.5278959762986198,CD4 Effector Memory,0.194668
17576,Ruxolitinib phosphate,MYO18A,-0.8697187,-0.7493447,0.38445417247271063,0.5218521123530367,CD4 Effector Memory,0.7493447
17577,Ruxolitinib phosphate,MKNK1,-0.87654316,-0.19559032,0.3807348324088997,0.5179714556161754,CD4 Effector Memory,0.19559032
17578,Ruxolitinib phosphate,ASAH1,-0.8886377,-0.30563167,0.3741978261874014,0.5108097309859765,CD4 Effector Memory,0.30563167
17579,Ruxolitinib phosphate,TGIF1,-0.8910067,-0.24506842,0.3729255599677307,0.5096508220217341,CD4 Effector Memory,0.24506842
17580,Ruxolitinib phosphate,CD28,-0.89424855,-0.29342008,0.371188911689744,0.5078539200846043,CD4 Effector Memory,0.29342008
17581,Ruxolitinib phosphate,DHDDS,-0.9023947,-0.22530544,0.36684722228632893,0.5030570109712301,CD4 Effector Memory,0.22530544
17582,Ruxolitinib phosphate,CLPX,-0.90394914,-0.22084491,0.3660223682101549,0.5024982113170199,CD4 Effector Memory,0.22084491
17583,Ruxolitinib phosphate,HDGFL3,-0.9079308,-0.48496863,0.36391479055737674,0.500175123094842,CD4 Effector Memory,0.48496863
17584,Ruxolitinib phosphate,MAP2K4,-0.9096681,-0.20432378,0.3629975830903257,0.4994846743322882,CD4 Effector Memory,0.20432378
17585,Ruxolitinib phosphate,POLA1,-0.91640943,-0.3478031,0.3594521857498759,0.49630783445281035,CD4 Effector Memory,0.3478031
17586,Ruxolitinib phosphate,FCER1G,-0.9309395,-1.2673169,0.3518848475737071,0.4864171716173861,CD4 Effector Memory,1.2673169
17587,Ruxolitinib phosphate,XPO7,-0.93431437,-0.21668543,0.35014175830949523,0.485157242670528,CD4 Effector Memory,0.21668543
17588,Ruxolitinib phosphate,PGAM1,-0.9389942,-0.27000853,0.3477336987480757,0.48289662432835423,CD4 Effector Memory,0.27000853
17589,Ruxolitinib phosphate,ICMT,-0.940158,-0.22287568,0.3471365307689471,0.4826239988981667,CD4 Effector Memory,0.22287568
17590,Ruxolitinib phosphate,SMC3,-0.94060683,-0.25766474,0.34690636905474537,0.4826239988981667,CD4 Effector Memory,0.25766474
17591,Ruxolitinib phosphate,ATAD2,-0.94412297,-0.3200624,0.34510679737225336,0.48091271300485305,CD4 Effector Memory,0.3200624
17592,Ruxolitinib phosphate,CENPF,-0.964264,-0.22846147,0.3349136058655927,0.4672491094579069,CD4 Effector Memory,0.22846147
17593,Ruxolitinib phosphate,ASCL2,-0.96866953,-0.6536208,0.33271009848180444,0.46525314584447447,CD4 Effector Memory,0.6536208
17594,Ruxolitinib phosphate,LSM5,-0.9699663,-0.30104652,0.33206330627813074,0.46488862878938303,CD4 Effector Memory,0.30104652
17595,Ruxolitinib phosphate,FOXJ3,-0.97030705,-0.25559124,0.3318934509350313,0.46488862878938303,CD4 Effector Memory,0.25559124
17596,Ruxolitinib phosphate,GRN,-0.9803069,-0.2587182,0.32693464962664465,0.4598473342879441,CD4 Effector Memory,0.2587182
17597,Ruxolitinib phosphate,ECD,-0.9820525,-0.23422122,0.32607398200846016,0.4591731863604515,CD4 Effector Memory,0.23422122
17598,Ruxolitinib phosphate,ACOT9,-0.98834497,-0.22101434,0.3229837155997418,0.4574969336259872,CD4 Effector Memory,0.22101434
